Gene	Score
GTPBP10	0.231561689
NKPD1	0.231550411
NAA10	0.231528352
FAM162B	0.23131499100000003
LTBP4	0.23122753100000001
LOC221122	0.231197485
GABRA1	0.23118865600000002
PRDM7	0.231133132
IGHMBP2	0.23111616199999999
ACACA	0.231050423
TMPRSS6	0.230846214
CORO1C	0.23082062899999997
KREMEN2	0.23079983899999998
LINC00320	0.23077534800000002
CLPX	0.23074361100000002
GRIN2B	0.230577699
QPCTL	0.230339045
VPS33A	0.230211479
PHF23	0.23008686
VPS25	0.23002714300000002
GPR31	0.229974423
ITGA4	0.22992435100000003
SYNDIG1	0.22990274600000002
MAPRE1	0.229762852
PRG2	0.229675078
CPSF4	0.229478605
FLJ39534	0.229391435
CEACAM3	0.22923409100000003
KPNA4	0.229113701
EGFLAM	0.22907669100000003
ZDHHC24	0.229061652
C17orf90	0.228994735
SLC9A5	0.228982407
AMMECR1	0.22875673
PRDX1	0.228704687
KLK14	0.228687593
BAG3	0.228613129
LOC100505644	0.22856606
SPNS3	0.22855677100000002
SGCD	0.22847743199999998
PRLH	0.228459048
GPIHBP1	0.22824654100000002
SH2D5	0.228240952
UTP20	0.228238542
NEUROG1	0.22821676800000001
EIF3E	0.228195628
NCR3	0.228030835
GPD1	0.227957212
CALN1	0.227795535
UTS2R	0.227663628
ARSF	0.22760382199999998
ESRRA	0.22758722
PDLIM4	0.22757837399999997
C3orf20	0.227466795
DYNC2H1	0.227452033
CCDC43	0.22744182899999998
MRPL21	0.227374878
MRRF	0.22732427
OPRD1	0.227304277
FNDC9	0.22714026
AKAP8	0.22707576
PRDX6	0.227041152
NMT1	0.22700886899999997
TXN	0.226991909
NACC1	0.22697053600000003
HHLA1	0.226926088
AKAP1	0.226703811
NUDT5	0.226553437
APEH	0.226505834
SLC6A11	0.2262611
PPFIBP1	0.226196137
C19orf6	0.22619259600000002
CINP	0.226171685
PARL	0.22616544800000002
LOC283914	0.226127186
CSNK2A1	0.22604204
C9orf43	0.22603018100000002
ABT1	0.22584380899999998
COQ3	0.22574749
LOC100507362	0.225679267
NUMBL	0.225675199
SEMA3A	0.225541362
RHCG	0.225457729
PDE4C	0.22541641199999998
LOC284688	0.225296128
BCCIP	0.225285275
PSTPIP1	0.225265548
ENG	0.225231855
C22orf28	0.225189222
MYBPC3	0.22514480899999997
FPGS	0.225077685
RNF135	0.224951892
GIMAP1	0.224935794
TUSC2	0.224796797
SLA	0.22477948399999997
PPID	0.22474623100000002
PPP2CA	0.224684942
UQCC	0.224546675
SNHG1	0.22445384100000002
NOL11	0.22440125
C11orf20	0.224397875
LOC100506105	0.224329535
CHRND	0.224329243
IGLV4-3	0.22427971100000002
CSNK2A2	0.224141707
GSS	0.224128005
ETV4	0.224063813
IDH3B	0.22397518800000002
DARS2	0.22385605100000003
OR12D2	0.223824573
POLE3	0.223769847
C10orf125	0.22371199
ANGEL1	0.223631302
ZNRF4	0.22359079899999998
SIGLEC9	0.22357121
TGFB1	0.223561388
ITPRIPL1	0.223551262
RNASE3	0.22349525
HUS1B	0.22344245899999998
POLL	0.223441175
CWF19L1	0.22328894800000001
NUFIP1	0.223280504
CDX4	0.223250172
RANGAP1	0.223227137
MKRN2	0.22313336600000003
PLA2G12B	0.22310539100000001
FOSL1	0.22305905199999998
TPD52L1	0.22303848899999998
POLR2E	0.223009172
LOC100499194	0.222953478
SLCO4A1	0.222937055
C17orf89	0.22278298600000002
SND1	0.22273437
FER1L6-AS1	0.22272603800000002
RPL35A	0.222710078
CLEC4M	0.222708715
MRPL11	0.22265808199999998
CCND1	0.222602095
ITPA	0.22257875
C17orf53	0.22247149800000002
TMEM119	0.222404278
RBL1	0.222400347
MINK1	0.22233951100000002
PLA2G2E	0.222257315
C3orf36	0.22225333
CDK12	0.222184708
CDK4	0.22213780600000002
DST	0.222078926
HIGD2A	0.221944604
LOC100507568	0.22183473
HCFC1	0.221744296
TNFRSF10A	0.221724688
LOC348761	0.22151678100000002
PLAC1	0.22150039
CLEC14A	0.22135656899999998
SDHD	0.22133492899999999
AUP1	0.221332375
NUP88	0.22129315600000002
PREX1	0.221207755
IGSF11	0.22116722100000002
ZAR1	0.22116518100000002
RP1	0.22090568
KRT6B	0.22086849
FEZ2	0.22073457600000002
RGS20	0.22065499100000002
ZYG11A	0.220475008
TRIB1	0.22044966300000002
ZNFX1-AS1	0.220433057
SNRPD2	0.220413257
LRSAM1	0.220352973
XYLT2	0.22024751
PIP5K1A	0.220225057
LOC84856	0.220044742
VRTN	0.219941885
LINC00485	0.219897968
HTR7	0.219891892
C19orf26	0.219819913
TAAR8	0.21973315699999998
GCAT	0.219618228
IL12RB2	0.21953851600000002
TWF2	0.219536147
RSG1	0.219528362
CACNA2D4	0.219507232
C17orf48	0.219481961
WRAP53	0.219387385
TCF3	0.219378467
THUMPD2	0.219350173
BCAR1	0.219262987
C1orf144	0.21919223100000002
P2RX2	0.219190804
PRPF6	0.219130878
MOCOS	0.219088322
EMR2	0.21892711899999998
LOC100130872	0.218918585
SPRED1	0.218917592
IGBP1	0.218915558
NAA50	0.218833356
KRTAP8-1	0.21881521199999998
PLAT	0.218815066
TRMT5	0.218763152
C20orf181	0.218753883
GPR125	0.21871302199999998
TGM7	0.218597502
CCIN	0.21851703
CHD1	0.218467374
PRPS1L1	0.218452874
FPR3	0.21844047800000002
PHF5A	0.218424851
LHX6	0.21840699100000002
CRTC1	0.21834990899999998
CLP1	0.21829665
PRMT3	0.21819586300000002
QARS	0.21817937
ABHD6	0.218170482
HSPA9	0.21808852199999998
HOXB1	0.218020589
LRRC43	0.21797400100000003
MYOG	0.217953906
C20orf144	0.21782494800000002
CYP2A13	0.217743825
ABCE1	0.21757326600000002
PKMYT1	0.217464081
MAP7D3	0.217171134
RPIA	0.217170742
LOC100505870	0.217167902
LOC100507507	0.21714391600000002
SRFBP1	0.217054914
SH2D3C	0.217013156
PPIL1	0.217008487
TGM4	0.216920156
ELK3	0.21686805
FHOD1	0.21684029100000002
ZNF277	0.21682404600000002
SNHG12	0.216801125
ASB10	0.216758165
SURF2	0.21673222600000003
MRPL47	0.216692878
LINC00162	0.21650281100000002
SLC29A2	0.216366172
GLRX3	0.21635427100000001
TOMM7	0.21632169399999998
GH1	0.216280324
FCHO1	0.216239617
SPATA24	0.216234943
FAM207A	0.21621836600000002
SYNGAP1	0.216213756
PP2672	0.21614426899999997
SNRPC	0.21610605
LHB	0.215857455
SSRP1	0.215811157
LINC00293	0.21573652399999999
ELSPBP1	0.215696597
C10orf10	0.21547125600000003
ATOH7	0.21540814
NECAB2	0.215375199
FAM170A	0.21530354899999998
CLEC4G	0.21529020399999999
MRPS25	0.21514041399999997
MYL10	0.215095029
TRIM48	0.215076319
CHCHD8	0.215076104
TXNDC2	0.214919417
C1orf177	0.214891262
DUSP14	0.214751015
SEMA3G	0.214618013
PLK1	0.21451821399999998
LOC388630	0.214492822
CCDC94	0.214443246
PML	0.21437062699999998
LOC388948	0.21431749
EXOSC2	0.214270672
NOS2	0.21420211
LOC100505875	0.214166871
LOC100507267	0.214038058
ADPRH	0.21401820600000002
DNAI1	0.213983321
P2RX1	0.21396551800000002
C10orf53	0.213935705
SERPINA2	0.213910159
MAP2K2	0.21388845
TRNT1	0.213833948
PRPS1	0.213710752
RLBP1	0.21370790899999997
SRD5A2	0.213699125
NDUFB10	0.21367732
TRIM14	0.213631038
ATP2A1	0.213554283
NOM1	0.21350548
NETO2	0.213478175
LHX5	0.213451156
GLTSCR2	0.21337462100000001
LOC100505976	0.21332059
CCDC51	0.213148295
GPHN	0.213100567
SNX17	0.21299246300000002
LOC100505853	0.21295485
LAMB1	0.21293794300000002
TAF9	0.212934748
SNX12	0.21292278
CSPG4	0.212899697
MPP2	0.21289852899999998
G6PC3	0.212829765
U2SURP	0.212741795
CCDC33	0.212650085
GCDH	0.21260304800000002
HSPA8	0.212601125
FKBP14	0.21254414600000002
SLC39A2	0.212531303
FAM181B	0.212505955
EHD3	0.21239907
CRIM1	0.212365335
LOC100507492	0.212345885
TATDN2	0.212289208
LARP4	0.21228334100000001
GJA3	0.212178192
WNT10B	0.21216745
M1	0.21215358399999998
GPS1	0.21207427399999998
LOXL1	0.211974352
CYTH4	0.211841263
KIAA0368	0.211827072
ATR	0.211818962
MRPS33	0.21175698199999998
ZDHHC9	0.211675915
LOC100505730	0.211546965
G0S2	0.211528222
LOC200772	0.211448749
UIMC1	0.211414422
ACAP1	0.211402431
FCER2	0.211369275
CD320	0.21120540100000001
ZFYVE9	0.21120197
LOC100507408	0.211114857
TRPV2	0.21109631899999998
GTF3C4	0.211091967
DAZAP1	0.21094021100000002
GTF3C2	0.210839008
CLEC1B	0.21063176
GAP43	0.210627564
SDAD1	0.210599494
SLC39A11	0.210591713
TUBA8	0.210534373
SNHG5	0.21039341399999997
TRPV5	0.210355756
CA4	0.21032345300000002
SLC9B2	0.210323171
SMG8	0.210299546
C2orf49	0.21027382600000002
HS6ST2	0.21008967
SRPX	0.210043449
DUS1L	0.209968884
COX4NB	0.20988703399999997
MPV17L2	0.209819481
LOC283738	0.20981391
SMCR7L	0.20980575
LOC100130776	0.209756501
ZBTB20-AS1	0.209649323
PLK5	0.20958185899999998
MCAT	0.20956749
PPAPDC3	0.20950343100000002
DUSP3	0.20942475800000002
FGF6	0.209400964
SFXN1	0.209351371
ARIH2	0.20931329199999998
NUDCD2	0.20926299399999998
TH1L	0.209172742
LYN	0.209138335
LUZP1	0.20910498600000002
FAM53C	0.209065484
NCBP2	0.209047065
LOC100507303	0.209023011
BTN2A2	0.208875643
DPT	0.208768373
SLC28A1	0.208707951
ARAP3	0.208666219
PDYN	0.20858215100000002
RGS11	0.20854263899999997
ZNF317	0.208501274
NLGN3	0.20845742899999997
EEFSEC	0.20834054600000002
DIAPH1	0.208339263
LINC00256A	0.208000338
CAMLG	0.207974527
CALML6	0.20797143899999998
LOC100506348	0.20788761
RAB7A	0.20784228100000002
MRPL36	0.207835674
MYH8	0.2078268
C9orf117	0.20774476100000003
BMPR1B	0.20769842
LIMK1	0.20769842
LOC152217	0.207690235
MRGPRX4	0.20759685100000003
RAB35	0.207470545
MRPL42	0.207407111
ADIG	0.207366347
PITPNB	0.20735522
HDAC3	0.207248775
MGAT5	0.207210122
SSB	0.20701596100000003
DENND1C	0.206907229
ANAPC5	0.206862348
LOC100009676	0.206860547
HAPLN2	0.206823025
CHD4	0.206705749
SPP2	0.20669795800000001
CDC23	0.20664776199999998
B3GNTL1	0.206600764
CD97	0.20659541399999998
NAGS	0.206589835
STK4	0.20629045699999998
GUF1	0.206249488
SLC7A6OS	0.20615461399999999
OR8B8	0.20613264399999998
TMED3	0.206038897
PODXL2	0.205911758
GPR78	0.205782362
RSL24D1	0.205710344
NLN	0.205699822
IL34	0.20558561399999997
LOC100506089	0.205567898
SSBP4	0.20553774
SEH1L	0.205488568
CTRB2	0.205475772
EFNB2	0.20541758100000002
CD52	0.20541346300000002
ITIH5L	0.20538721199999999
SCAP	0.205345007
ADAMTSL5	0.20527116199999998
FOXL2	0.205231485
LILRB3	0.20522684
C6	0.205111743
PHLDA1	0.205108823
ICAM5	0.205064312
LOC730441	0.205004246
KIAA0020	0.20494723899999998
C2orf16	0.204904952
LOC100505890	0.204861665
GIPR	0.20478867399999998
AVP	0.20473829699999999
LOC100506718	0.20473355699999998
MRPL46	0.20467855899999998
GLO1	0.20455117
SLC45A3	0.20450027199999998
PGK1	0.20449094899999998
MFN2	0.20448284600000002
PLAGL2	0.204454931
SNCB	0.20445160199999998
CASP10	0.20438680899999997
DLEU1	0.20430062
PROSC	0.20420693199999998
PRG3	0.204079402
PI16	0.20403791
C14orf149	0.20403661899999997
KLHL11	0.204012214
SALL4	0.20392203899999997
KCNJ4	0.20391200199999998
SIRT6	0.203799903
KRTDAP	0.203717245
KRTAP4-11	0.203709693
AGMAT	0.203689738
CCNB1IP1	0.20363986899999997
LOC100505792	0.20362062399999997
HOMER1	0.203598919
CD19	0.20357499199999998
C14orf79	0.20348808699999998
IL27RA	0.20347012
KLHL17	0.20336045100000003
MIPEP	0.20302907399999998
PRPF4	0.203025738
TUBB6	0.203005833
RHO	0.202929127
IGF2BP1	0.20284242600000002
SHBG	0.202824192
ZNF609	0.202806398
SLC27A4	0.202763521
C8orf71	0.20250425100000002
KCNA10	0.202466067
HBQ1	0.20241661600000002
USP3	0.202377313
ZNF787	0.202344863
PTGER4	0.202340873
UPP1	0.202308245
LOC220980	0.202271827
NLRP6	0.20219289699999998
GPR135	0.20218570600000002
FUT10	0.202087147
MAP3K10	0.20207255699999999
PDE6H	0.20205182
ANGPTL7	0.20203549699999998
C19orf28	0.202019953
UQCRC1	0.20198030399999997
DNAH6	0.20197007
LOC100505711	0.20192553300000002
ATOX1	0.201903745
REEP4	0.2018981
FAM187B	0.20185632399999998
INTS9	0.201803696
DCC	0.20171204399999998
STAC2	0.20163058399999997
LOC144817	0.201494483
LYZL6	0.201454369
CACNA1S	0.201417128
PINX1	0.20141554600000003
SF3B14	0.20119701899999998
PPAT	0.201192782
MPV17	0.201033021
GRIK5	0.200897907
HOXA11	0.20085195100000003
DPM2	0.200808049
ETFA	0.200574473
AVPR2	0.20050458300000001
IRS1	0.200422613
CMTM5	0.20037834100000002
FSCN1	0.200294202
RARG	0.200283465
MPV17L	0.200131294
CLEC5A	0.20002455600000002
CR2	0.200010573
CUTC	0.19999408300000002
C19orf50	0.199959351
CHTF8	0.199923178
SNUPN	0.19983274
KIAA0100	0.19979275100000002
TPRA1	0.19970857600000003
NACA	0.199573836
EPRS	0.199570677
RNF151	0.19945917
EEF1A1	0.19944591600000003
TWISTNB	0.19942875399999999
ABCC1	0.19936607
CPNE9	0.199306307
KLF15	0.19930531399999998
ESM1	0.199280051
ANP32A	0.199256992
SMAD5-AS1	0.199247662
ULBP3	0.199099369
SUCLG2	0.199098125
RAB38	0.198987589
SF3B5	0.19889643699999998
CCDC47	0.19888935600000002
PSMD11	0.198578427
ADRA2B	0.19857043800000002
ZC3HC1	0.198525938
PPM1J	0.19847474899999998
SERPINB4	0.198411841
MLX	0.198364512
RAB3IL1	0.19835613300000002
KLK9	0.19834049399999998
DHCR7	0.198256347
TOP1	0.198244778
ZFPM2	0.198203293
C3orf80	0.19816445600000002
OTUB2	0.198159113
MCOLN2	0.19812938300000002
FNDC8	0.197992647
AGAP2	0.19797626899999998
POLR3A	0.197959108
CDC42EP2	0.19790623699999998
RNF13	0.197888932
SKP2	0.197845047
SHQ1	0.19783931300000002
ELK4	0.197782292
NEFM	0.19776045
NT5C	0.197729513
CABP5	0.19763418
NUDT18	0.197528084
ANKRD24	0.197526062
TMCC2	0.197501282
PPP4R4	0.197345082
NAB2	0.197279005
KIAA1755	0.19711964399999998
DKFZP434H168	0.19706410800000002
DKFZP434K028	0.197033575
GPR63	0.19702066699999998
TMEM231	0.19698595800000002
COX4I1	0.19698436600000002
RAPGEF6	0.196858585
USHBP1	0.19668655399999999
TRAV12-2	0.19661110899999998
CXCL11	0.19656677399999997
TTTY5	0.19653034
OTX2	0.19652135
WBSCR22	0.19648651600000003
CLDN11	0.196475913
DPP9	0.19647298
XPNPEP2	0.196469907
ATP1A3	0.196406682
ME1	0.196398685
SLC6A19	0.19633635
SYPL1	0.19631765199999998
INSL3	0.19630645600000002
RTEL1	0.19625432199999998
EIF2AK4	0.19624147399999997
LOC283392	0.196237075
SLC7A5	0.19622864899999998
CCRN4L	0.196214102
ANTXR2	0.196155781
C1orf200	0.196144605
MAPK15	0.196105203
ARHGEF1	0.196069612
CRH	0.196059202
PSEN2	0.195914841
NAT8L	0.19581964899999998
PLD4	0.195805593
PPP4C	0.19576556899999997
C1orf135	0.19574489399999997
TRHDE	0.195729123
LOC285501	0.19572017
LY75	0.195712845
VWA3B	0.195655083
KPNB1	0.195614696
AQP7	0.19557843800000002
CD163	0.19556479100000002
MPO	0.195561663
STEAP1B	0.195552318
LOC729121	0.195517487
BEND4	0.195402055
C9orf41	0.195399949
FAM205A	0.195396961
SRPRB	0.195315291
LRRC32	0.19525415100000001
FAM18B2	0.195232293
NAMPT	0.195217771
HRASLS	0.195121078
SPRYD3	0.19510945
PTGER2	0.195097475
MGC14436	0.195092395
PTCRA	0.195061822
PLCG1	0.195035058
RP1L1	0.194987126
KRT79	0.19498397399999998
CD58	0.194910475
ICAM2	0.194900187
PTGIR	0.19489780199999998
TTLL9	0.194893323
GATA1	0.194887977
RAD51B	0.194878322
GRB10	0.19484042199999999
LOC100289495	0.19482923300000002
SERPINB13	0.19479624399999998
TMEM102	0.19477472699999998
ABHD15	0.194695371
TMEM43	0.194655413
MED24	0.19459101199999998
LOC340037	0.194524537
C14orf178	0.19434155399999997
ZMYND19	0.194328748
DPAGT1	0.19430793100000002
DNAJA3	0.194275636
MICALL1	0.19421597
PHKA1	0.194106395
GRK6	0.194068066
HENMT1	0.19404619
PLCD3	0.19399965100000002
GLDC	0.193950335
LOC255654	0.193947762
POM121L12	0.193946409
SLC13A4	0.19394203
UPF1	0.193934193
LOC100507672	0.19390531
GPR20	0.19381419800000002
RMND1	0.19377778399999998
CARD11	0.19375799999999999
TUBA4B	0.193737209
GTF2E1	0.193727653
MMACHC	0.193686823
TRAJ28	0.1936523
SLC26A10	0.193635535
LOC100506371	0.193505967
ABHD14A	0.193471103
PCDHAC2	0.193421793
VENTX	0.193388797
HDHD1	0.19332930199999998
GTPBP8	0.19327229899999998
TMEM171	0.193267235
PDE12	0.193184639
LOC100134368	0.193167867
WRNIP1	0.19315785600000002
AIMP2	0.193154115
ZNF589	0.19306986
RAMP1	0.193054694
FAM126A	0.192868044
TOMM6	0.19280230199999998
KIAA0748	0.192777129
PIGF	0.192735398
LETMD1	0.19272773199999998
CRYZ	0.192703082
LOC100507190	0.192626325
TTC5	0.19251956
UROC1	0.19251167100000002
FLJ45983	0.19246980600000002
PHOX2A	0.19244259600000002
C11orf48	0.19235132800000002
TMEM97	0.192318555
KLK3	0.192294149
CDC42EP1	0.192261732
MGC34034	0.192232492
CALD1	0.192148127
ADRB3	0.19206022
LAMC1	0.192048158
FCF1	0.192016105
ZBTB32	0.19199128199999999
AKAP12	0.191895226
SYMPK	0.19180080100000002
CLPS	0.191781708
GABRA2	0.191684985
PLAU	0.19167690399999998
SRRD	0.19164266100000002
MAGOH	0.191605255
RAX	0.19159298800000002
TRIM25	0.19155619899999998
ZNF207	0.191528863
BCHE	0.19150972300000002
LOC100506115	0.19146691
SLC25A3	0.191433572
UQCRC2	0.191376075
METTL22	0.191348928
CNNM1	0.191332284
SERPINB6	0.191322362
LINC00163	0.191194442
ADM2	0.191186982
PTPN13	0.191126023
ZBTB2	0.191077338
POU3F3	0.191034363
ARF3	0.19101846100000003
NFKBIB	0.190945626
DES	0.190941045
ECSIT	0.19088561699999998
CD40	0.19084499
FASTKD2	0.190839105
TRIM59	0.190804687
SPHK1	0.190774715
SH2D4B	0.19073762
DIEXF	0.19073610300000002
DEFB123	0.19070500899999998
MBLAC2	0.190668733
STARD3	0.19062822199999999
C16orf86	0.19056827399999998
FUT7	0.190491364
PSMC5	0.19046046600000002
CELA3B	0.19042
TPSD1	0.190405732
RAD23A	0.190340418
KSR1	0.190315898
TBX4	0.19029587899999997
ANKRD40	0.19024649999999999
KRI1	0.190203065
C12orf60	0.190184203
NSDHL	0.19017005399999998
DNTTIP1	0.190127081
DHX57	0.190122542
SERPINF1	0.19010781100000002
EPHX4	0.190105633
NEUROD1	0.19004815600000002
LOC100506882	0.190039152
ASCL3	0.18997632399999997
MST4	0.189949221
C17orf72	0.18994885399999997
DNAJA2	0.18992833
PDCD2	0.189913427
ITGA8	0.189733088
ADAM7	0.189727285
LOC100507513	0.18971310800000002
LINC00347	0.18966567
UTP18	0.189635322
SYT15	0.189585323
ACSBG1	0.189581501
AP3B1	0.18957210100000002
AQP5	0.189521926
PTHLH	0.18947886
PRSS54	0.18943237899999998
DNAJC11	0.18940897399999998
FGF22	0.189380385
TPCN1	0.189348968
LOC100507235	0.189331195
LPAL2	0.18927144399999998
KY	0.189234285
ACER1	0.189232498
NYX	0.18919118899999998
ARPC2	0.189117381
CXorf40B	0.188987155
ST3GAL2	0.188811984
USP19	0.188736445
FAM24A	0.18868967899999997
MYH1	0.188655013
RARS	0.18864509100000001
PPTC7	0.18857068899999999
RSPH6A	0.18850837199999998
LOC100506776	0.18846942600000002
LDLR	0.188452746
CXorf65	0.18832237
GJA8	0.18832043399999998
CIAO1	0.18831916699999998
SYNGR2	0.188117352
IMMT	0.18807623
CST9	0.188039323
TSEN54	0.188017916
NMUR1	0.188001251
ZBTB7A	0.187997257
ZC3H18	0.18794850300000002
CAPNS2	0.18790232399999998
OR1I1	0.187876565
ARL2	0.18786252899999997
SLC9A7	0.187759464
NPHP3-AS1	0.187735916
SLC22A6	0.187727353
CTH	0.18762654
GOLIM4	0.187605745
ZNF697	0.18755169600000002
CAPN10	0.18745249600000002
TEX13A	0.187380427
SPTBN4	0.18731419100000002
NR1I2	0.187259051
ELP2	0.187259032
LOC728084	0.18724018399999998
BET1	0.187203321
DOHH	0.18716012899999998
CTNNBL1	0.18715194300000002
SNORA61	0.187073744
POPDC3	0.187031855
ERCC6L	0.18702106699999999
PHKG1	0.187014113
PMPCB	0.186997395
ZNF330	0.18697191300000002
RARA	0.186960452
MGC23284	0.186900376
NUDT21	0.18685371
TIPARP	0.18677802699999999
GUCA2B	0.18677535399999998
SERPINB12	0.18669553100000003
STAB1	0.186645427
LOC143188	0.18650656300000001
MSN	0.186495678
RNF215	0.186215938
FAM120A	0.186200497
RGSL1	0.18619160699999998
HTRA3	0.186135233
C11orf21	0.18611266
POLR2C	0.186112552
SLC24A2	0.18604781399999998
OR7A17	0.186041885
C14orf148	0.1860302
RBM12	0.185966661
ARPM1	0.18593632
LHX4	0.185875079
TRIM61	0.18581899
ZBTB26	0.185781891
RHD	0.18571447
LOC100329135	0.185712232
TNFRSF10B	0.18568901899999998
ADAM23	0.18567038800000002
INTS5	0.185604887
LOC100507160	0.185578145
VWCE	0.18555307399999998
VAC14	0.18542551
C17orf59	0.185416547
CPNE1	0.18541082
PODXL	0.185350939
MFNG	0.18534303300000002
ALOX15	0.185254716
CDK20	0.18524962600000003
LPIN3	0.18516248300000002
MIR4500HG	0.18515051899999999
GALNT14	0.18512678300000002
B4GALNT3	0.18508587199999998
EPT1	0.185063196
POLD1	0.185042614
MAT2B	0.18501506
MAN2A1	0.18495892100000003
C19orf23	0.18494743100000002
EIF2B5	0.184917626
C7orf13	0.18490784600000001
SLC38A9	0.18489866100000002
THNSL1	0.184883005
RPL10L	0.184857308
ERGIC3	0.18479921100000002
SLC12A9	0.18479097600000002
FAM47B	0.184730058
EIF4EBP1	0.18465246800000001
BLMH	0.18463548300000002
SLC22A12	0.184595925
IVD	0.184568918
DGKD	0.184448191
NSMCE1	0.184428796
ZNF646	0.18437506899999997
GALK1	0.184294376
C18orf19	0.184265641
TYSND1	0.18426125699999998
SLC17A2	0.184223948
CTSL1	0.18415850600000003
UTP3	0.18402065199999998
TAF1C	0.183949024
KTI12	0.183948214
KEL	0.183935787
GZMK	0.183861976
POM121L9P	0.18385215100000002
ADARB1	0.183840445
HACL1	0.18382766
ALKBH8	0.18382357800000002
TMEM59L	0.183753955
C20orf4	0.183719555
FAM71B	0.183705862
SLC1A5	0.183698251
ZNF212	0.183457581
FN3K	0.18344397199999998
KRT82	0.18342165800000002
C1orf129	0.18340057
CCL26	0.183373965
LOC100506930	0.18333595100000002
P4HA2	0.183315447
MAP2K7	0.183260433
FAM96B	0.183205035
C3orf24	0.18320014
INF2	0.18317207800000002
VWA3A	0.18311278
TREM2	0.18309869
IDH3A	0.183074003
GRM6	0.18304553399999998
KLHDC4	0.183015659
LOC100286938	0.182905863
TRHR	0.182799806
MFSD7	0.182728768
DDX19A	0.182725038
TTLL10	0.18272208399999998
FAM54A	0.182644737
EPHX2	0.18245692600000002
LSM7	0.18237012800000002
LOC100507531	0.18232561100000003
BARHL1	0.182271381
GPBAR1	0.18223883
MAGI1	0.18223566800000002
MCL1	0.182148599
DPP7	0.182147533
LOC441025	0.18203724899999998
NEUROD2	0.18192426399999997
DNAH2	0.181839659
ATP11C	0.18183375300000001
EBNA1BP2	0.181832899
GSG1	0.181831259
AKIRIN2	0.18182958300000002
NR6A1	0.181805592
GDF3	0.18174627100000001
FABP6	0.181646855
DCAF15	0.181629617
B3GNT4	0.18161009399999997
RNPS1	0.181571425
CHRNB3	0.181511349
EPN2	0.18147115
KRT77	0.181400988
PRKG1	0.181392981
TPSG1	0.18136641399999998
SMG7	0.18127252
ADCK4	0.18124704600000002
TRIM7	0.181197202
LOC100506542	0.181168215
B4GALT3	0.18112698800000002
LOC100506813	0.18112111399999997
YIF1B	0.181078766
SPAG9	0.181073028
KIAA1804	0.181043702
ADAT3	0.18100763
HMOX1	0.180984762
PLAC8L1	0.180942267
TTC1	0.18086443600000002
PLB1	0.180839303
MPZ	0.180795966
FYCO1	0.18078651
COASY	0.180772223
SLC13A3	0.18076183
EFNB1	0.180716393
C12orf54	0.18066862
TRAJ41	0.180658772
LATS1	0.180609795
CPNE8	0.180563826
GTF3C1	0.18052820600000002
BARX2	0.18048587300000002
MEFV	0.180394814
MCC	0.180383743
BRIX1	0.18037491600000002
WDR35	0.180363439
LOC100286844	0.18032755399999997
CHRNB4	0.180313196
DNM1P46	0.180303988
SLC12A8	0.180245216
CYP4F22	0.180222962
SPRR4	0.180170661
CLTB	0.18016376899999997
CYP8B1	0.180082537
MBD3L1	0.18004867800000002
ARHGAP30	0.180011046
TPRXL	0.17993707399999997
C9orf79	0.179920859
ADRM1	0.17989453600000002
DPH2	0.179825713
C8orf46	0.179777708
LONP1	0.179701356
PCDHGA11	0.179697957
LOC100505500	0.179694845
SBNO2	0.179638167
PABPC1L2B	0.17962430899999998
C15orf24	0.17951681600000002
PDCD1	0.17946411899999998
CHCHD2	0.179402585
GARS	0.17931324199999998
MASP1	0.179264793
SLC36A1	0.179254033
GDI2	0.17920313300000001
MBNL1	0.179189748
ESPNL	0.179152537
TFRC	0.17914140899999997
TMEM42	0.17910741300000002
EIF3M	0.179083537
MYOZ3	0.17903410600000003
CSE1L	0.179013373
PYCRL	0.17898477699999998
ZNF239	0.17898216100000003
FLNB-AS1	0.178934843
SARS	0.178884163
MRPL24	0.178797751
EXTL1	0.17878079
LOC100506459	0.178761084
BTNL2	0.178754999
LOC100506351	0.178673042
CSK	0.178666538
CCDC42B	0.178660132
AMHR2	0.178633255
C16orf82	0.17862415399999998
LRRC47	0.178596344
WFIKKN2	0.178578999
VPS4A	0.17851404699999998
RNF113A	0.178425387
GPX5	0.178412796
PLCH2	0.178396026
AQP2	0.178344652
AP2B1	0.178331565
BAIAP2	0.17820987100000002
PTPN7	0.178199167
FLJ23865	0.17813310300000001
ITGA2	0.17812826899999998
PDE2A	0.17808268
OXGR1	0.17805724
GNRHR	0.178048227
OXSM	0.178038635
OR10A4	0.178038339
RBM22	0.177998629
SLC35E4	0.17796507
CCDC13	0.17795377199999998
