	gene.list	gene.scores
1009	FAM189B	0.239699723
1010	LOC494558	0.239647782
1011	GLIPR1L1	0.239530452
1012	EPHB4	0.239406234
1013	PGRMC1	0.239189395
1014	DNAJB8	0.238623887
1015	IPO11	0.238542299
1016	10-Sep	0.238510177
1017	TMEM48	0.238504636
1018	LOC641364	0.238280899
1019	SRXN1	0.238216448
1020	NELF	0.238178991
1021	GPR21	0.238155348
1022	EARS2	0.238023249
1023	ARHGDIA	0.238007797
1024	TUBGCP2	0.237959468
1025	PFKFB3	0.23790833
1026	RAC2	0.23784755
1027	ARC	0.237819108
1028	BTBD2	0.237808616
1029	MXRA7	0.23777382
1030	KIF1C	0.237522478
1031	MYEOV	0.23750555
1032	ACAT1	0.23743699
1033	CHCHD10	0.237410077
1034	TBC1D29	0.237399904
1035	ERF	0.23718275
1036	AMPD2	0.237156609
1037	GPN1	0.236967997
1038	TMEM63B	0.236840265
1039	TAS2R4	0.236566832
1040	FBXO22	0.236535089
1041	DDX41	0.23646437
1042	CAMKK2	0.236385962
1043	AGTRAP	0.236335091
1044	DPH5	0.236328803
1045	PROKR2	0.236112197
1046	FTCD	0.236025549
1047	FAM43B	0.236017601
1048	IL1RL2	0.236010918
1049	LLPH	0.235934763
1050	SOX7	0.235878951
1051	SLC35B4	0.23585731
1052	CDCA7	0.235808768
1053	GRB14	0.235808046
1054	PGLYRP4	0.23580402
1055	WWTR1	0.23568097
1056	C16orf42	0.23564267
1057	IMPG2	0.235641464
1058	GALK2	0.23544648
1059	FLJ20712	0.235362919
1060	METTL13	0.235313561
1061	MPST	0.235270652
1062	TSPO	0.235228628
1063	SPRYD4	0.235113187
1064	SLC25A41	0.234933703
1065	NAA25	0.234823134
1066	PNPO	0.23471644
1067	PCYT1A	0.234687439
1068	LINC00301	0.234607281
1069	FERMT1	0.234605912
1070	GAB4	0.234597278
1071	DHX36	0.234499857
1072	NDUFV1	0.234355432
1073	FCRLB	0.234270507
1074	PFN1	0.234240184
1075	NFKB1	0.234153129
1076	S100A2	0.234150739
1077	PRF1	0.234096656
1078	KIAA0090	0.234087684
1079	MAT2A	0.233815038
1080	NEUROD6	0.233708987
1081	LMAN1L	0.233590358
1082	THAP4	0.233526464
1083	GNPNAT1	0.233418637
1084	UGT3A1	0.233417759
1085	M6PR	0.2332611
1086	PYY2	0.23315072
1087	SRM	0.233111338
1088	FASTKD3	0.233089079
1089	GPR44	0.233080601
1090	NRARP	0.233066442
1091	LAS1L	0.232988393
1092	DBI	0.232961325
1093	AFAP1-AS1	0.232816621
1094	TCF15	0.232638983
1095	METTL16	0.232605739
1096	ACTR3B	0.232485156
1097	RNF125	0.232466034
1098	MTFR1	0.232465542
1099	BICD2	0.232432917
1100	GPR68	0.232396422
1101	ZFP36L2	0.232379247
1102	ZNF423	0.23237622
1103	CCDC134	0.232314044
1104	EEF1D	0.232148869
1105	GSPT1	0.232075593
1106	CHAC2	0.231968034
1107	SERPINA9	0.231918807
1108	ADAMTS16	0.231884919
1109	F12	0.231876691
1110	HHEX	0.231786422
1111	POLR3H	0.231776855
1112	HMOX2	0.231644684
1113	DHX16	0.231604304
1114	MRPL50	0.231566207
1115	GTPBP10	0.231561689
1116	NKPD1	0.231550411
1117	NAA10	0.231528352
1118	FAM162B	0.231314991
1119	LTBP4	0.231227531
1120	LOC221122	0.231197485
1121	GABRA1	0.231188656
1122	PRDM7	0.231133132
1123	IGHMBP2	0.231116162
1124	ACACA	0.231050423
1125	TMPRSS6	0.230846214
1126	CORO1C	0.230820629
1127	KREMEN2	0.230799839
1128	LINC00320	0.230775348
1129	CLPX	0.230743611
1130	GRIN2B	0.230577699
1131	QPCTL	0.230339045
1132	VPS33A	0.230211479
1133	PHF23	0.23008686
1134	VPS25	0.230027143
1135	GPR31	0.229974423
1136	ITGA4	0.229924351
1137	SYNDIG1	0.229902746
1138	MAPRE1	0.229762852
1139	PRG2	0.229675078
1140	CPSF4	0.229478605
1141	FLJ39534	0.229391435
1142	CEACAM3	0.229234091
1143	KPNA4	0.229113701
1144	EGFLAM	0.229076691
1145	ZDHHC24	0.229061652
1146	C17orf90	0.228994735
1147	SLC9A5	0.228982407
1148	AMMECR1	0.22875673
1149	PRDX1	0.228704687
1150	KLK14	0.228687593
1151	BAG3	0.228613129
1152	LOC100505644	0.22856606
1153	SPNS3	0.228556771
1154	SGCD	0.228477432
1155	PRLH	0.228459048
1156	GPIHBP1	0.228246541
1157	SH2D5	0.228240952
1158	UTP20	0.228238542
1159	NEUROG1	0.228216768
1160	EIF3E	0.228195628
1161	NCR3	0.228030835
1162	GPD1	0.227957212
1163	CALN1	0.227795535
1164	UTS2R	0.227663628
1165	ARSF	0.227603822
1166	ESRRA	0.22758722
1167	PDLIM4	0.227578374
1168	C3orf20	0.227466795
1169	DYNC2H1	0.227452033
1170	CCDC43	0.227441829
1171	MRPL21	0.227374878
1172	MRRF	0.22732427
1173	OPRD1	0.227304277
1174	FNDC9	0.22714026
1175	AKAP8	0.22707576
1176	PRDX6	0.227041152
1177	NMT1	0.227008869
1178	TXN	0.226991909
1179	NACC1	0.226970536
1180	HHLA1	0.226926088
1181	AKAP1	0.226703811
1182	NUDT5	0.226553437
1183	APEH	0.226505834
1184	SLC6A11	0.2262611
1185	PPFIBP1	0.226196137
1186	C19orf6	0.226192596
1187	CINP	0.226171685
1188	PARL	0.226165448
1189	LOC283914	0.226127186
1190	CSNK2A1	0.22604204
1191	C9orf43	0.226030181
1192	ABT1	0.225843809
1193	COQ3	0.22574749
1194	LOC100507362	0.225679267
1195	NUMBL	0.225675199
1196	SEMA3A	0.225541362
1197	RHCG	0.225457729
1198	PDE4C	0.225416412
1199	LOC284688	0.225296128
1200	BCCIP	0.225285275
1201	PSTPIP1	0.225265548
1202	ENG	0.225231855
1203	C22orf28	0.225189222
1204	MYBPC3	0.225144809
1205	FPGS	0.225077685
1206	RNF135	0.224951892
1207	GIMAP1	0.224935794
1208	TUSC2	0.224796797
1209	SLA	0.224779484
1210	PPID	0.224746231
1211	PPP2CA	0.224684942
1212	UQCC	0.224546675
1213	SNHG1	0.224453841
1214	NOL11	0.22440125
1215	C11orf20	0.224397875
1216	LOC100506105	0.224329535
1217	CHRND	0.224329243
1218	IGLV4-3	0.224279711
1219	CSNK2A2	0.224141707
1220	GSS	0.224128005
1221	ETV4	0.224063813
1222	IDH3B	0.223975188
1223	DARS2	0.223856051
1224	OR12D2	0.223824573
1225	POLE3	0.223769847
1226	C10orf125	0.22371199
1227	ANGEL1	0.223631302
1228	ZNRF4	0.223590799
1229	SIGLEC9	0.22357121
1230	TGFB1	0.223561388
1231	ITPRIPL1	0.223551262
1232	RNASE3	0.22349525
1233	HUS1B	0.223442459
1234	POLL	0.223441175
1235	CWF19L1	0.223288948
1236	NUFIP1	0.223280504
1237	CDX4	0.223250172
1238	RANGAP1	0.223227137
1239	MKRN2	0.223133366
1240	PLA2G12B	0.223105391
1241	FOSL1	0.223059052
1242	TPD52L1	0.223038489
1243	POLR2E	0.223009172
1244	LOC100499194	0.222953478
1245	SLCO4A1	0.222937055
1246	C17orf89	0.222782986
1247	SND1	0.22273437
1248	FER1L6-AS1	0.222726038
1249	RPL35A	0.222710078
1250	CLEC4M	0.222708715
1251	MRPL11	0.222658082
1252	CCND1	0.222602095
1253	ITPA	0.22257875
1254	C17orf53	0.222471498
1255	TMEM119	0.222404278
1256	RBL1	0.222400347
1257	MINK1	0.222339511
1258	PLA2G2E	0.222257315
1259	C3orf36	0.22225333
1260	CDK12	0.222184708
1261	CDK4	0.222137806
1262	DST	0.222078926
1263	HIGD2A	0.221944604
1264	LOC100507568	0.22183473
1265	HCFC1	0.221744296
1266	TNFRSF10A	0.221724688
1267	LOC348761	0.221516781
1268	PLAC1	0.22150039
1269	CLEC14A	0.221356569
1270	SDHD	0.221334929
1271	AUP1	0.221332375
1272	NUP88	0.221293156
1273	PREX1	0.221207755
1274	IGSF11	0.221167221
1275	ZAR1	0.221165181
1276	RP1	0.22090568
1277	KRT6B	0.22086849
1278	FEZ2	0.220734576
1279	RGS20	0.220654991
1280	ZYG11A	0.220475008
1281	TRIB1	0.220449663
1282	ZNFX1-AS1	0.220433057
1283	SNRPD2	0.220413257
1284	LRSAM1	0.220352973
1285	XYLT2	0.22024751
1286	PIP5K1A	0.220225057
1287	LOC84856	0.220044742
1288	VRTN	0.219941885
1289	LINC00485	0.219897968
1290	HTR7	0.219891892
1291	C19orf26	0.219819913
1292	TAAR8	0.219733157
1293	GCAT	0.219618228
1294	IL12RB2	0.219538516
1295	TWF2	0.219536147
1296	RSG1	0.219528362
1297	CACNA2D4	0.219507232
1298	C17orf48	0.219481961
1299	WRAP53	0.219387385
1300	TCF3	0.219378467
1301	THUMPD2	0.219350173
1302	BCAR1	0.219262987
1303	C1orf144	0.219192231
1304	P2RX2	0.219190804
1305	PRPF6	0.219130878
1306	MOCOS	0.219088322
1307	EMR2	0.218927119
1308	LOC100130872	0.218918585
1309	SPRED1	0.218917592
1310	IGBP1	0.218915558
1311	NAA50	0.218833356
1312	KRTAP8-1	0.218815212
1313	PLAT	0.218815066
1314	TRMT5	0.218763152
1315	C20orf181	0.218753883
1316	GPR125	0.218713022
1317	TGM7	0.218597502
1318	CCIN	0.21851703
1319	CHD1	0.218467374
1320	PRPS1L1	0.218452874
1321	FPR3	0.218440478
1322	PHF5A	0.218424851
1323	LHX6	0.218406991
1324	CRTC1	0.218349909
1325	CLP1	0.21829665
1326	PRMT3	0.218195863
1327	QARS	0.21817937
1328	ABHD6	0.218170482
1329	HSPA9	0.218088522
1330	HOXB1	0.218020589
1331	LRRC43	0.217974001
1332	MYOG	0.217953906
1333	C20orf144	0.217824948
1334	CYP2A13	0.217743825
1335	ABCE1	0.217573266
1336	PKMYT1	0.217464081
1337	MAP7D3	0.217171134
1338	RPIA	0.217170742
1339	LOC100505870	0.217167902
1340	LOC100507507	0.217143916
1341	SRFBP1	0.217054914
1342	SH2D3C	0.217013156
1343	PPIL1	0.217008487
1344	TGM4	0.216920156
1345	ELK3	0.21686805
1346	FHOD1	0.216840291
1347	ZNF277	0.216824046
1348	SNHG12	0.216801125
1349	ASB10	0.216758165
1350	SURF2	0.216732226
1351	MRPL47	0.216692878
1352	LINC00162	0.216502811
1353	SLC29A2	0.216366172
1354	GLRX3	0.216354271
1355	TOMM7	0.216321694
1356	GH1	0.216280324
1357	FCHO1	0.216239617
1358	SPATA24	0.216234943
1359	FAM207A	0.216218366
1360	SYNGAP1	0.216213756
1361	PP2672	0.216144269
1362	SNRPC	0.21610605
1363	LHB	0.215857455
1364	SSRP1	0.215811157
1365	LINC00293	0.215736524
1366	ELSPBP1	0.215696597
1367	C10orf10	0.215471256
1368	ATOH7	0.21540814
1369	NECAB2	0.215375199
1370	FAM170A	0.215303549
1371	CLEC4G	0.215290204
1372	MRPS25	0.215140414
1373	MYL10	0.215095029
1374	TRIM48	0.215076319
1375	CHCHD8	0.215076104
1376	TXNDC2	0.214919417
1377	C1orf177	0.214891262
1378	DUSP14	0.214751015
1379	SEMA3G	0.214618013
1380	PLK1	0.214518214
1381	LOC388630	0.214492822
1382	CCDC94	0.214443246
1383	PML	0.214370627
1384	LOC388948	0.21431749
1385	EXOSC2	0.214270672
1386	NOS2	0.21420211
1387	LOC100505875	0.214166871
1388	LOC100507267	0.214038058
1389	ADPRH	0.214018206
1390	DNAI1	0.213983321
1391	P2RX1	0.213965518
1392	C10orf53	0.213935705
1393	SERPINA2	0.213910159
1394	MAP2K2	0.21388845
1395	TRNT1	0.213833948
1396	PRPS1	0.213710752
1397	RLBP1	0.213707909
1398	SRD5A2	0.213699125
1399	NDUFB10	0.21367732
1400	TRIM14	0.213631038
1401	ATP2A1	0.213554283
1402	NOM1	0.21350548
1403	NETO2	0.213478175
1404	LHX5	0.213451156
1405	GLTSCR2	0.213374621
1406	LOC100505976	0.21332059
1407	CCDC51	0.213148295
1408	GPHN	0.213100567
1409	SNX17	0.212992463
1410	LOC100505853	0.21295485
1411	LAMB1	0.212937943
1412	TAF9	0.212934748
1413	SNX12	0.21292278
1414	CSPG4	0.212899697
1415	MPP2	0.212898529
1416	G6PC3	0.212829765
1417	U2SURP	0.212741795
1418	CCDC33	0.212650085
1419	GCDH	0.212603048
1420	HSPA8	0.212601125
1421	FKBP14	0.212544146
1422	SLC39A2	0.212531303
1423	FAM181B	0.212505955
1424	EHD3	0.21239907
1425	CRIM1	0.212365335
1426	LOC100507492	0.212345885
1427	TATDN2	0.212289208
1428	LARP4	0.212283341
1429	GJA3	0.212178192
1430	WNT10B	0.21216745
1431	M1	0.212153584
1432	GPS1	0.212074274
1433	LOXL1	0.211974352
1434	CYTH4	0.211841263
1435	KIAA0368	0.211827072
1436	ATR	0.211818962
1437	MRPS33	0.211756982
1438	ZDHHC9	0.211675915
1439	LOC100505730	0.211546965
1440	G0S2	0.211528222
1441	LOC200772	0.211448749
1442	UIMC1	0.211414422
1443	ACAP1	0.211402431
1444	FCER2	0.211369275
1445	CD320	0.211205401
1446	ZFYVE9	0.21120197
1447	LOC100507408	0.211114857
1448	TRPV2	0.211096319
1449	GTF3C4	0.211091967
1450	DAZAP1	0.210940211
1451	GTF3C2	0.210839008
1452	CLEC1B	0.21063176
1453	GAP43	0.210627564
1454	SDAD1	0.210599494
1455	SLC39A11	0.210591713
1456	TUBA8	0.210534373
1457	SNHG5	0.210393414
1458	TRPV5	0.210355756
1459	CA4	0.210323453
1460	SLC9B2	0.210323171
1461	SMG8	0.210299546
1462	C2orf49	0.210273826
1463	HS6ST2	0.21008967
1464	SRPX	0.210043449
1465	DUS1L	0.209968884
1466	COX4NB	0.209887034
1467	MPV17L2	0.209819481
1468	LOC283738	0.20981391
1469	SMCR7L	0.20980575
1470	LOC100130776	0.209756501
1471	ZBTB20-AS1	0.209649323
1472	PLK5	0.209581859
1473	MCAT	0.20956749
1474	PPAPDC3	0.209503431
1475	DUSP3	0.209424758
1476	FGF6	0.209400964
1477	SFXN1	0.209351371
1478	ARIH2	0.209313292
1479	NUDCD2	0.209262994
1480	TH1L	0.209172742
1481	LYN	0.209138335
1482	LUZP1	0.209104986
1483	FAM53C	0.209065484
1484	NCBP2	0.209047065
1485	LOC100507303	0.209023011
1486	BTN2A2	0.208875643
1487	DPT	0.208768373
1488	SLC28A1	0.208707951
1489	ARAP3	0.208666219
1490	PDYN	0.208582151
1491	RGS11	0.208542639
1492	ZNF317	0.208501274
1493	NLGN3	0.208457429
1494	EEFSEC	0.208340546
1495	DIAPH1	0.208339263
1496	LINC00256A	0.208000338
1497	CAMLG	0.207974527
1498	CALML6	0.207971439
1499	LOC100506348	0.20788761
1500	RAB7A	0.207842281
1501	MRPL36	0.207835674
1502	MYH8	0.2078268
1503	C9orf117	0.207744761
1504	BMPR1B	0.20769842
1505	LIMK1	0.20769842
1506	LOC152217	0.207690235
1507	MRGPRX4	0.207596851
1508	RAB35	0.207470545
1509	MRPL42	0.207407111
1510	ADIG	0.207366347
1511	PITPNB	0.20735522
1512	HDAC3	0.207248775
1513	MGAT5	0.207210122
1514	SSB	0.207015961
1515	DENND1C	0.206907229
1516	ANAPC5	0.206862348
1517	LOC100009676	0.206860547
1518	HAPLN2	0.206823025
1519	CHD4	0.206705749
1520	SPP2	0.206697958
1521	CDC23	0.206647762
1522	B3GNTL1	0.206600764
1523	CD97	0.206595414
1524	NAGS	0.206589835
1525	STK4	0.206290457
1526	GUF1	0.206249488
1527	SLC7A6OS	0.206154614
1528	OR8B8	0.206132644
1529	TMED3	0.206038897
1530	PODXL2	0.205911758
1531	GPR78	0.205782362
1532	RSL24D1	0.205710344
1533	NLN	0.205699822
1534	IL34	0.205585614
1535	LOC100506089	0.205567898
1536	SSBP4	0.20553774
1537	SEH1L	0.205488568
1538	CTRB2	0.205475772
1539	EFNB2	0.205417581
1540	CD52	0.205413463
1541	ITIH5L	0.205387212
1542	SCAP	0.205345007
1543	ADAMTSL5	0.205271162
1544	FOXL2	0.205231485
1545	LILRB3	0.20522684
1546	C6	0.205111743
1547	PHLDA1	0.205108823
1548	ICAM5	0.205064312
1549	LOC730441	0.205004246
1550	KIAA0020	0.204947239
1551	C2orf16	0.204904952
1552	LOC100505890	0.204861665
1553	GIPR	0.204788674
1554	AVP	0.204738297
1555	LOC100506718	0.204733557
1556	MRPL46	0.204678559
1557	GLO1	0.20455117
1558	SLC45A3	0.204500272
1559	PGK1	0.204490949
1560	MFN2	0.204482846
1561	PLAGL2	0.204454931
1562	SNCB	0.204451602
1563	CASP10	0.204386809
1564	DLEU1	0.20430062
1565	PROSC	0.204206932
1566	PRG3	0.204079402
1567	PI16	0.20403791
1568	C14orf149	0.204036619
1569	KLHL11	0.204012214
1570	SALL4	0.203922039
1571	KCNJ4	0.203912002
1572	SIRT6	0.203799903
1573	KRTDAP	0.203717245
1574	KRTAP4-11	0.203709693
1575	AGMAT	0.203689738
1576	CCNB1IP1	0.203639869
1577	LOC100505792	0.203620624
1578	HOMER1	0.203598919
1579	CD19	0.203574992
1580	C14orf79	0.203488087
1581	IL27RA	0.20347012
1582	KLHL17	0.203360451
1583	MIPEP	0.203029074
1584	PRPF4	0.203025738
1585	TUBB6	0.203005833
1586	RHO	0.202929127
1587	IGF2BP1	0.202842426
1588	SHBG	0.202824192
1589	ZNF609	0.202806398
1590	SLC27A4	0.202763521
1591	C8orf71	0.202504251
1592	KCNA10	0.202466067
1593	HBQ1	0.202416616
1594	USP3	0.202377313
1595	ZNF787	0.202344863
1596	PTGER4	0.202340873
1597	UPP1	0.202308245
1598	LOC220980	0.202271827
1599	NLRP6	0.202192897
1600	GPR135	0.202185706
1601	FUT10	0.202087147
1602	MAP3K10	0.202072557
1603	PDE6H	0.20205182
1604	ANGPTL7	0.202035497
1605	C19orf28	0.202019953
1606	UQCRC1	0.201980304
1607	DNAH6	0.20197007
1608	LOC100505711	0.201925533
1609	ATOX1	0.201903745
1610	REEP4	0.2018981
1611	FAM187B	0.201856324
1612	INTS9	0.201803696
1613	DCC	0.201712044
1614	STAC2	0.201630584
1615	LOC144817	0.201494483
1616	LYZL6	0.201454369
1617	CACNA1S	0.201417128
1618	PINX1	0.201415546
1619	SF3B14	0.201197019
1620	PPAT	0.201192782
1621	MPV17	0.201033021
1622	GRIK5	0.200897907
1623	HOXA11	0.200851951
1624	DPM2	0.200808049
1625	ETFA	0.200574473
1626	AVPR2	0.200504583
1627	IRS1	0.200422613
1628	CMTM5	0.200378341
1629	FSCN1	0.200294202
1630	RARG	0.200283465
1631	MPV17L	0.200131294
1632	CLEC5A	0.200024556
1633	CR2	0.200010573
1634	CUTC	0.199994083
1635	C19orf50	0.199959351
1636	CHTF8	0.199923178
1637	SNUPN	0.19983274
1638	KIAA0100	0.199792751
1639	TPRA1	0.199708576
1640	NACA	0.199573836
1641	EPRS	0.199570677
1642	RNF151	0.19945917
1643	EEF1A1	0.199445916
1644	TWISTNB	0.199428754
1645	ABCC1	0.19936607
1646	CPNE9	0.199306307
1647	KLF15	0.199305314
1648	ESM1	0.199280051
1649	ANP32A	0.199256992
1650	SMAD5-AS1	0.199247662
1651	ULBP3	0.199099369
1652	SUCLG2	0.199098125
1653	RAB38	0.198987589
1654	SF3B5	0.198896437
1655	CCDC47	0.198889356
1656	PSMD11	0.198578427
1657	ADRA2B	0.198570438
1658	ZC3HC1	0.198525938
1659	PPM1J	0.198474749
1660	SERPINB4	0.198411841
1661	MLX	0.198364512
1662	RAB3IL1	0.198356133
1663	KLK9	0.198340494
1664	DHCR7	0.198256347
1665	TOP1	0.198244778
1666	ZFPM2	0.198203293
1667	C3orf80	0.198164456
1668	OTUB2	0.198159113
1669	MCOLN2	0.198129383
1670	FNDC8	0.197992647
1671	AGAP2	0.197976269
1672	POLR3A	0.197959108
1673	CDC42EP2	0.197906237
1674	RNF13	0.197888932
1675	SKP2	0.197845047
1676	SHQ1	0.197839313
1677	ELK4	0.197782292
1678	NEFM	0.19776045
1679	NT5C	0.197729513
1680	CABP5	0.19763418
1681	NUDT18	0.197528084
1682	ANKRD24	0.197526062
1683	TMCC2	0.197501282
1684	PPP4R4	0.197345082
1685	NAB2	0.197279005
1686	KIAA1755	0.197119644
1687	DKFZP434H168	0.197064108
1688	DKFZP434K028	0.197033575
1689	GPR63	0.197020667
1690	TMEM231	0.196985958
1691	COX4I1	0.196984366
1692	RAPGEF6	0.196858585
1693	USHBP1	0.196686554
1694	TRAV12-2	0.196611109
1695	CXCL11	0.196566774
1696	TTTY5	0.19653034
1697	OTX2	0.19652135
1698	WBSCR22	0.196486516
1699	CLDN11	0.196475913
1700	DPP9	0.19647298
1701	XPNPEP2	0.196469907
1702	ATP1A3	0.196406682
1703	ME1	0.196398685
1704	SLC6A19	0.19633635
1705	SYPL1	0.196317652
1706	INSL3	0.196306456
1707	RTEL1	0.196254322
1708	EIF2AK4	0.196241474
1709	LOC283392	0.196237075
1710	SLC7A5	0.196228649
1711	CCRN4L	0.196214102
1712	ANTXR2	0.196155781
1713	C1orf200	0.196144605
1714	MAPK15	0.196105203
1715	ARHGEF1	0.196069612
1716	CRH	0.196059202
1717	PSEN2	0.195914841
1718	NAT8L	0.195819649
1719	PLD4	0.195805593
1720	PPP4C	0.195765569
1721	C1orf135	0.195744894
1722	TRHDE	0.195729123
1723	LOC285501	0.19572017
1724	LY75	0.195712845
1725	VWA3B	0.195655083
1726	KPNB1	0.195614696
1727	AQP7	0.195578438
1728	CD163	0.195564791
1729	MPO	0.195561663
1730	STEAP1B	0.195552318
1731	LOC729121	0.195517487
1732	BEND4	0.195402055
1733	C9orf41	0.195399949
1734	FAM205A	0.195396961
1735	SRPRB	0.195315291
1736	LRRC32	0.195254151
1737	FAM18B2	0.195232293
1738	NAMPT	0.195217771
1739	HRASLS	0.195121078
1740	SPRYD3	0.19510945
1741	PTGER2	0.195097475
1742	MGC14436	0.195092395
1743	PTCRA	0.195061822
1744	PLCG1	0.195035058
1745	RP1L1	0.194987126
1746	KRT79	0.194983974
1747	CD58	0.194910475
1748	ICAM2	0.194900187
1749	PTGIR	0.194897802
1750	TTLL9	0.194893323
1751	GATA1	0.194887977
1752	RAD51B	0.194878322
1753	GRB10	0.194840422
1754	LOC100289495	0.194829233
1755	SERPINB13	0.194796244
1756	TMEM102	0.194774727
1757	ABHD15	0.194695371
1758	TMEM43	0.194655413
1759	MED24	0.194591012
1760	LOC340037	0.194524537
1761	C14orf178	0.194341554
1762	ZMYND19	0.194328748
1763	DPAGT1	0.194307931
1764	DNAJA3	0.194275636
1765	MICALL1	0.19421597
1766	PHKA1	0.194106395
1767	GRK6	0.194068066
1768	HENMT1	0.19404619
1769	PLCD3	0.193999651
1770	GLDC	0.193950335
1771	LOC255654	0.193947762
1772	POM121L12	0.193946409
1773	SLC13A4	0.19394203
1774	UPF1	0.193934193
1775	LOC100507672	0.19390531
1776	GPR20	0.193814198
1777	RMND1	0.193777784
1778	CARD11	0.193758
1779	TUBA4B	0.193737209
1780	GTF2E1	0.193727653
1781	MMACHC	0.193686823
1782	TRAJ28	0.1936523
1783	SLC26A10	0.193635535
1784	LOC100506371	0.193505967
1785	ABHD14A	0.193471103
1786	PCDHAC2	0.193421793
1787	VENTX	0.193388797
1788	HDHD1	0.193329302
1789	GTPBP8	0.193272299
1790	TMEM171	0.193267235
1791	PDE12	0.193184639
1792	LOC100134368	0.193167867
1793	WRNIP1	0.193157856
1794	AIMP2	0.193154115
1795	ZNF589	0.19306986
1796	RAMP1	0.193054694
1797	FAM126A	0.192868044
1798	TOMM6	0.192802302
1799	KIAA0748	0.192777129
1800	PIGF	0.192735398
1801	LETMD1	0.192727732
1802	CRYZ	0.192703082
1803	LOC100507190	0.192626325
1804	TTC5	0.19251956
1805	UROC1	0.192511671
1806	FLJ45983	0.192469806
1807	PHOX2A	0.192442596
1808	C11orf48	0.192351328
1809	TMEM97	0.192318555
1810	KLK3	0.192294149
1811	CDC42EP1	0.192261732
1812	MGC34034	0.192232492
1813	CALD1	0.192148127
1814	ADRB3	0.19206022
1815	LAMC1	0.192048158
1816	FCF1	0.192016105
1817	ZBTB32	0.191991282
1818	AKAP12	0.191895226
1819	SYMPK	0.191800801
1820	CLPS	0.191781708
1821	GABRA2	0.191684985
1822	PLAU	0.191676904
1823	SRRD	0.191642661
1824	MAGOH	0.191605255
1825	RAX	0.191592988
1826	TRIM25	0.191556199
1827	ZNF207	0.191528863
1828	BCHE	0.191509723
1829	LOC100506115	0.19146691
1830	SLC25A3	0.191433572
1831	UQCRC2	0.191376075
1832	METTL22	0.191348928
1833	CNNM1	0.191332284
1834	SERPINB6	0.191322362
1835	LINC00163	0.191194442
1836	ADM2	0.191186982
1837	PTPN13	0.191126023
1838	ZBTB2	0.191077338
1839	POU3F3	0.191034363
1840	ARF3	0.191018461
1841	NFKBIB	0.190945626
1842	DES	0.190941045
1843	ECSIT	0.190885617
1844	CD40	0.19084499
1845	FASTKD2	0.190839105
1846	TRIM59	0.190804687
1847	SPHK1	0.190774715
1848	SH2D4B	0.19073762
1849	DIEXF	0.190736103
1850	DEFB123	0.190705009
1851	MBLAC2	0.190668733
1852	STARD3	0.190628222
1853	C16orf86	0.190568274
1854	FUT7	0.190491364
1855	PSMC5	0.190460466
1856	CELA3B	0.19042
1857	TPSD1	0.190405732
1858	RAD23A	0.190340418
1859	KSR1	0.190315898
1860	TBX4	0.190295879
1861	ANKRD40	0.1902465
1862	KRI1	0.190203065
1863	C12orf60	0.190184203
1864	NSDHL	0.190170054
1865	DNTTIP1	0.190127081
1866	DHX57	0.190122542
1867	SERPINF1	0.190107811
1868	EPHX4	0.190105633
1869	NEUROD1	0.190048156
1870	LOC100506882	0.190039152
1871	ASCL3	0.189976324
1872	MST4	0.189949221
1873	C17orf72	0.189948854
1874	DNAJA2	0.18992833
1875	PDCD2	0.189913427
1876	ITGA8	0.189733088
1877	ADAM7	0.189727285
1878	LOC100507513	0.189713108
1879	LINC00347	0.18966567
