Cell Line Name	Best Cell Line Name
DETROIT562	DETROIT562
DETROIT562_UPPER_AERODIGESTIVE_TRACT	DETROIT562
Detroit562	DETROIT562
Detroit 562	DETROIT562
CDDB:208	DETROIT562
ACH-000207	DETROIT562
idCell:131	DETROIT562
DFCI024	DFCI024
DFCI024_LUNG	DFCI024
CDDB:209	DFCI024
idCell:1064	DFCI024
DG75	DG75
DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DG75
DG-75	DG75
CDDB:210	DG75
ACH-002232	DG75
idCell:132	DG75
DKMG	DKMG
DKMG_CENTRAL_NERVOUS_SYSTEM	DKMG
DK-MG	DKMG
CDDB:211	DKMG
ACH-000244	DKMG
idCell:133	DKMG
DLD1	DLD1
DLD1_LARGE_INTESTINE	DLD1
DLD-1	DLD1
CDDB:212	DLD1
ACH-001061	DLD1
idCell:134	DLD1
DLD1BAXBAKDKO	DLD1BAXBAKDKO
DLD1BAXBAKDKO_ENGINEERED	DLD1BAXBAKDKO
CDDB:213	DLD1BAXBAKDKO
DM3	DM3
DM3_PLEURA	DM3
DM-3	DM3
CDDB:214	DM3
ACH-000742	DM3
idCell:833	DM3
DMS114	DMS114
DMS114_LUNG	DMS114
DMS-114	DMS114
DMS 114	DMS114
CDDB:215	DMS114
ACH-000530	DMS114
idCell:135	DMS114
DMS153	DMS153
DMS153_LUNG	DMS153
DMS-153	DMS153
DMS 153	DMS153
CDDB:216	DMS153
ACH-000594	DMS153
idCell:136	DMS153
DMS273	DMS273
DMS273_LUNG	DMS273
DMS-273	DMS273
DMS 273	DMS273
CDDB:217	DMS273
ACH-000749	DMS273
idCell:137	DMS273
DMS454	DMS454
DMS454_LUNG	DMS454
DMS-454	DMS454
DMS 454	DMS454
CDDB:218	DMS454
ACH-000844	DMS454
idCell:821	DMS454
DMS53	DMS53
DMS53_LUNG	DMS53
DMS-53	DMS53
DMS 53	DMS53
CDDB:219	DMS53
ACH-000698	DMS53
idCell:138	DMS53
DMS79	DMS79
DMS79_LUNG	DMS79
DMS-79	DMS79
DMS 79	DMS79
CDDB:220	DMS79
ACH-000703	DMS79
idCell:139	DMS79
DND41	DND41
DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DND41
DND-41	DND41
CDDB:221	DND41
ACH-000981	DND41
idCell:957	DND41
DOHH2	DOHH2
DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DOHH2
DOHH-2	DOHH2
CDDB:222	DOHH2
ACH-000056	DOHH2
idCell:140	DOHH2
DOV13	DOV13
DOV13_OVARY	DOV13
CDDB:223	DOV13
ACH-001063	DOV13
idCell:141	DOV13
DOV13HEK293	DOV13HEK293
DOV13HEK293_UNKNOWN	DOV13HEK293
CDDB:224	DOV13HEK293
DU145	DU145
DU145_PROSTATE	DU145
DU 145	DU145
DU-145	DU145
CDDB:225	DU145
ACH-000979	DU145
idCell:142	DU145
DU4475	DU4475
DU4475_BREAST	DU4475
DU-4475	DU4475
CDDB:226	DU4475
ACH-000258	DU4475
idCell:143	DU4475
DV90	DV90
DV90_LUNG	DV90
DV-90	DV90
CDDB:227	DV90
ACH-000925	DV90
idCell:144	DV90
EB1	EB1
EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EB1
CDDB:228	EB1
ACH-000877	EB1
idCell:145	EB1
EB2	EB2
EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EB2
CDDB:229	EB2
ACH-001064	EB2
idCell:146	EB2
EBC1	EBC1
EBC1_LUNG	EBC1
EBC-1	EBC1
CDDB:230	EBC1
ACH-000563	EBC1
idCell:147	EBC1
ECC10	ECC10
ECC10_STOMACH	ECC10
CDDB:231	ECC10
ACH-000560	ECC10
idCell:148	ECC10
ECC12	ECC12
ECC12_STOMACH	ECC12
CDDB:232	ECC12
ACH-000225	ECC12
idCell:149	ECC12
ECGI10	ECGI10
ECGI10_OESOPHAGUS	ECGI10
EC-GI-10	ECGI10
CDDB:233	ECGI10
ACH-000305	ECGI10
idCell:150	ECGI10
EFE184	EFE184
EFE184_ENDOMETRIUM	EFE184
EFE-184	EFE184
CDDB:234	EFE184
ACH-000435	EFE184
idCell:151	EFE184
EFM19	EFM19
EFM19_BREAST	EFM19
EFM-19	EFM19
CDDB:235	EFM19
ACH-000330	EFM19
idCell:153	EFM19
EFM192A	EFM192A
EFM192A_BREAST	EFM192A
EFM-192A	EFM192A
CDDB:236	EFM192A
ACH-000117	EFM192A
idCell:152	EFM192A
EFO21	EFO21
EFO21_OVARY	EFO21
EFO-21	EFO21
CDDB:237	EFO21
ACH-000308	EFO21
idCell:154	EFO21
EFO27	EFO27
EFO27_OVARY	EFO27
EFO-27	EFO27
CDDB:238	EFO27
ACH-000936	EFO27
idCell:155	EFO27
EHEB	EHEB
EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EHEB
CDDB:239	EHEB
ACH-000038	EHEB
idCell:156	EHEB
EJM	EJM
EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EJM
CDDB:240	EJM
ACH-000821	EJM
idCell:157	EJM
EKVX	EKVX
EKVX_LUNG	EKVX
CDDB:241	EKVX
ACH-000706	EKVX
idCell:1163	EKVX
EM2	EM2
EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EM2
EM-2	EM2
CDDB:242	EM2
ACH-000295	EM2
idCell:158	EM2
EN	EN
EN_ENDOMETRIUM	EN
CDDB:243	EN
ACH-000978	EN
idCell:159	EN
EOL1	EOL1
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EOL1
EOL-1	EOL1
CDDB:244	EOL1
ACH-000198	EOL1
idCell:160	EOL1
idCell:161	EOL1
EPLC272H	EPLC272H
EPLC272H_LUNG	EPLC272H
EPLC-272H	EPLC272H
CDDB:246	EPLC272H
ACH-000585	EPLC272H
idCell:162	EPLC272H
ES2	ES2
ES2_OVARY	ES2
ES-2	ES2
CDDB:247	ES2
ACH-000906	ES2
idCell:163	ES2
ESS1	ESS1
ESS1_ENDOMETRIUM	ESS1
ESS-1	ESS1
CDDB:248	ESS1
ACH-000913	ESS1
idCell:164	ESS1
EVSAT	EVSAT
EVSAT_BREAST	EVSAT
EVSA-T	EVSAT
CDDB:249	EVSAT
ACH-001065	EVSAT
idCell:165	EVSAT
EW8	EW8
EW8_BONE	EW8
CDDB:250	EW8
ACH-000499	EW8
EWS502	EWS502
EWS502_BONE	EWS502
CDDB:251	EWS502
ACH-000279	EWS502
EWS834	EWS834
EWS834_BONE	EWS834
CDDB:252	EWS834
ACH-001066	EWS834
F36P	F36P
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	F36P
F-36P	F36P
CDDB:253	F36P
ACH-000487	F36P
idCell:946	F36P
F5	F5
F5_CENTRAL_NERVOUS_SYSTEM	F5
CDDB:254	F5
ACH-001067	F5
idCell:1065	F5
FADU	FADU
FADU_UPPER_AERODIGESTIVE_TRACT	FADU
FaDu	FADU
CDDB:255	FADU
ACH-000846	FADU
idCell:166	FADU
FLO	FLO
FLO_OESOPHAGUS	FLO
CDDB:256	FLO
idCell:1105	FLO
FTC133	FTC133
FTC133_THYROID	FTC133
FTC-133	FTC133
CDDB:257	FTC133
ACH-000903	FTC133
idCell:167	FTC133
FTC238	FTC238
FTC238_THYROID	FTC238
FTC-238	FTC238
CDDB:258	FTC238
ACH-000897	FTC238
idCell:993	FTC238
FU97	FU97
FU97_STOMACH	FU97
CDDB:259	FU97
ACH-000633	FU97
idCell:168	FU97
FUDDLS1	FUDDLS1
FUDDLS1_SOFT_TISSUE	FUDDLS1
CDDB:260	FUDDLS1
idCell:1106	FUDDLS1
FUOV1	FUOV1
FUOV1_OVARY	FUOV1
FU-OV-1	FUOV1
CDDB:261	FUOV1
ACH-000574	FUOV1
idCell:169	FUOV1
G292CLONEA141B1	G292CLONEA141B1
G292CLONEA141B1_BONE	G292CLONEA141B1
G-292, clone A141B1	G292CLONEA141B1
CDDB:262	G292CLONEA141B1
ACH-000082	G292CLONEA141B1
idCell:170	G292CLONEA141B1
G361	G361
G361_SKIN	G361
G-361	G361
CDDB:263	G361
ACH-000572	G361
idCell:171	G361
G401	G401
G401_SOFT_TISSUE	G401
G-401	G401
CDDB:264	G401
ACH-000096	G401
idCell:172	G401
G402	G402
G402_SOFT_TISSUE	G402
G-402	G402
CDDB:265	G402
ACH-000375	G402
idCell:173	G402
GA10	GA10
GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GA10
GA10CLONE4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GA10
GA-10	GA10
CDDB:266	GA10
ACH-000162	GA10
idCell:174	GA10
GA-10-Clone-4	GA-10-Clone-4
CDDB:267	GA-10-Clone-4
GAMG	GAMG
GAMG_CENTRAL_NERVOUS_SYSTEM	GAMG
CDDB:268	GAMG
ACH-000098	GAMG
idCell:175	GAMG
GB1	GB1
GB1_CENTRAL_NERVOUS_SYSTEM	GB1
GB-1	GB1
CDDB:269	GB1
ACH-000738	GB1
idCell:176	GB1
GCIY	GCIY
GCIY_STOMACH	GCIY
CDDB:270	GCIY
ACH-000047	GCIY
idCell:177	GCIY
GCT	GCT
GCT_SOFT_TISSUE	GCT
CDDB:271	GCT
ACH-000835	GCT
idCell:178	GCT
GDM1	GDM1
GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GDM1
GDM-1	GDM1
CDDB:272	GDM1
ACH-000081	GDM1
idCell:179	GDM1
GI1	GI1
GI1_CENTRAL_NERVOUS_SYSTEM	GI1
GI-1	GI1
CDDB:274	GI1
ACH-000756	GI1
idCell:180	GI1
GIST430	GIST430
CDDB:275	GIST430
idCell:1154	GIST430
GIST48	GIST48
CDDB:276	GIST48
idCell:1160	GIST48
GIST882	GIST882
CDDB:277	GIST882
idCell:1155	GIST882
GIST882F	GIST882F
CDDB:278	GIST882F
idCell:1161	GIST882F
GLC82	GLC82
GLC82_LUNG	GLC82
CDDB:279	GLC82
ACH-001071	GLC82
idCell:181	GLC82
GMS10	GMS10
GMS10_CENTRAL_NERVOUS_SYSTEM	GMS10
GMS-10	GMS10
CDDB:280	GMS10
ACH-000102	GMS10
idCell:182	GMS10
GOS3	GOS3
GOS3_CENTRAL_NERVOUS_SYSTEM	GOS3
GOS-3	GOS3
CDDB:281	GOS3
ACH-000027	GOS3
idCell:183	GOS3
GP2D	GP2D
GP2D_LARGE_INTESTINE	GP2D
GP2d	GP2D
CDDB:282	GP2D
ACH-000982	GP2D
idCell:184	GP2D
GRANTA519	GRANTA519
GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GRANTA519
GRANTA-519	GRANTA519
CDDB:283	GRANTA519
ACH-000073	GRANTA519
idCell:979	GRANTA519
GRM	GRM
GRM_SKIN	GRM
CDDB:284	GRM
ACH-001072	GRM
idCell:931	GRM
GSS	GSS
GSS_STOMACH	GSS
CDDB:285	GSS
ACH-000746	GSS
idCell:835	GSS
GSU	GSU
GSU_STOMACH	GSU
CDDB:286	GSU
ACH-000485	GSU
idCell:836	GSU
NCIH128	NCIH128
NCIH128_LUNG	NCIH128
H128_LUNG	NCIH128
H128	NCIH128
CDDB:287	NCIH128
ACH-002286	NCIH128
NCIH187	NCIH187
NCIH187_LUNG	NCIH187
H187	NCIH187
CDDB:288	NCIH187
ACH-001136	NCIH187
idCell:1107	NCIH187
H2107	H2107
H2107_LUNG	H2107
CDDB:289	H2107
NCIH292	NCIH292
NCIH292_LUNG	NCIH292
H292_LUNG	NCIH292
H292	NCIH292
NCI-H292	NCIH292
[MERGED_TO_ACH-000474]NCIH292_LUNG	NCIH292
CDDB:290	NCIH292
ACH-001075	NCIH292
idCell:1108	NCIH292
idCell:1178	NCIH292
H4	H4
H4_CENTRAL_NERVOUS_SYSTEM	H4
CDDB:291	H4
ACH-000389	H4
idCell:185	H4
HAED	HAED
HAED_CENTRAL_NERVOUS_SYSTEM	HAED
CDDB:292	HAED
HARA	HARA
HARA_LUNG	HARA
CDDB:293	HARA
ACH-000843	HARA
idCell:186	HARA
HCC1008	HCC1008
HCC1008_BREAST	HCC1008
CDDB:294	HCC1008
ACH-001514	HCC1008
idCell:1054	HCC1008
HCC1143	HCC1143
HCC1143_BREAST	HCC1143
CDDB:295	HCC1143
ACH-000374	HCC1143
idCell:187	HCC1143
HCC1171	HCC1171
HCC1171_LUNG	HCC1171
HCC-1171	HCC1171
CDDB:296	HCC1171
ACH-000578	HCC1171
idCell:837	HCC1171
HCC1187	HCC1187
HCC1187_BREAST	HCC1187
CDDB:297	HCC1187
ACH-000111	HCC1187
idCell:188	HCC1187
HCC1195	HCC1195
HCC1195_LUNG	HCC1195
HCC-1195	HCC1195
CDDB:298	HCC1195
ACH-000868	HCC1195
idCell:838	HCC1195
HCC1359	HCC1359
HCC1359_LUNG	HCC1359
HCC-1359	HCC1359
CDDB:299	HCC1359
ACH-000901	HCC1359
idCell:839	HCC1359
HCC1395	HCC1395
HCC1395_BREAST	HCC1395
CDDB:300	HCC1395
ACH-000699	HCC1395
idCell:189	HCC1395
HCC1419	HCC1419
HCC1419_BREAST	HCC1419
CDDB:301	HCC1419
ACH-000277	HCC1419
idCell:190	HCC1419
HCC1428	HCC1428
HCC1428_BREAST	HCC1428
CDDB:302	HCC1428
ACH-000352	HCC1428
idCell:191	HCC1428
HCC1438	HCC1438
HCC1438_LUNG	HCC1438
HCC-1438	HCC1438
CDDB:303	HCC1438
ACH-000891	HCC1438
idCell:840	HCC1438
HCC15	HCC15
HCC15_LUNG	HCC15
HCC-15	HCC15
CDDB:304	HCC15
ACH-000878	HCC15
idCell:195	HCC15
HCC1500	HCC1500
HCC1500_BREAST	HCC1500
CDDB:305	HCC1500
ACH-000349	HCC1500
idCell:192	HCC1500
HCC1569	HCC1569
HCC1569_BREAST	HCC1569
CDDB:306	HCC1569
ACH-000930	HCC1569
idCell:193	HCC1569
HCC1588	HCC1588
HCC1588_LUNG	HCC1588
HCC-1588	HCC1588
CDDB:307	HCC1588
ACH-001078	HCC1588
idCell:841	HCC1588
HCC1599	HCC1599
HCC1599_BREAST	HCC1599
CDDB:308	HCC1599
ACH-000196	HCC1599
idCell:194	HCC1599
HCC1806	HCC1806
HCC1806_BREAST	HCC1806
CDDB:309	HCC1806
ACH-000624	HCC1806
idCell:196	HCC1806
HCC1833	HCC1833
HCC1833_LUNG	HCC1833
HCC-1833	HCC1833
CDDB:310	HCC1833
ACH-000712	HCC1833
idCell:842	HCC1833
HCC1897	HCC1897
HCC1897_LUNG	HCC1897
CDDB:311	HCC1897
ACH-001079	HCC1897
idCell:1066	HCC1897
HCC193	HCC193
CDDB:312	HCC193
HCC1937	HCC1937
HCC1937_BREAST	HCC1937
CDDB:313	HCC1937
ACH-000223	HCC1937
idCell:197	HCC1937
HCC1954	HCC1954
HCC1954_BREAST	HCC1954
CDDB:314	HCC1954
ACH-000859	HCC1954
idCell:198	HCC1954
HCC202	HCC202
HCC202_BREAST	HCC202
CDDB:315	HCC202
ACH-000725	HCC202
idCell:199	HCC202
HCC2108	HCC2108
HCC2108_LUNG	HCC2108
HCC-2108	HCC2108
CDDB:316	HCC2108
ACH-000314	HCC2108
idCell:843	HCC2108
HCC2157	HCC2157
HCC2157_BREAST	HCC2157
CDDB:317	HCC2157
ACH-000691	HCC2157
idCell:200	HCC2157
HCC2218	HCC2218
HCC2218_BREAST	HCC2218
CDDB:318	HCC2218
ACH-000755	HCC2218
idCell:201	HCC2218
HCC2279	HCC2279
HCC2279_LUNG	HCC2279
HCC-2279	HCC2279
CDDB:319	HCC2279
ACH-000731	HCC2279
idCell:844	HCC2279
HCC2373	HCC2373
HCC2373_LUNG	HCC2373
CDDB:320	HCC2373
idCell:1094	HCC2373
HCC2429	HCC2429
HCC2429_LUNG	HCC2429
CDDB:321	HCC2429
ACH-000143	HCC2429
HCC2450	HCC2450
HCC2450_LUNG	HCC2450
CDDB:322	HCC2450
ACH-000975	HCC2450
HCC2814	HCC2814
HCC2814_LUNG	HCC2814
CDDB:323	HCC2814
ACH-000690	HCC2814
idCell:1067	HCC2814
HCC2935	HCC2935
HCC2935_LUNG	HCC2935
CDDB:324	HCC2935
ACH-000150	HCC2935
idCell:202	HCC2935
HCC2998	HCC2998
HCC2998_LARGE_INTESTINE	HCC2998
CDDB:325	HCC2998
ACH-001081	HCC2998
idCell:1164	HCC2998
HCC33	HCC33
HCC33_LUNG	HCC33
HCC-33	HCC33
CDDB:326	HCC33
ACH-000515	HCC33
idCell:203	HCC33
HCC364	HCC364
HCC364_LUNG	HCC364
CDDB:327	HCC364
ACH-000575	HCC364
idCell:1068	HCC364
HCC366	HCC366
HCC366_LUNG	HCC366
HCC-366	HCC366
HCC366.NoDash	HCC366
CDDB:328	HCC366
ACH-000840	HCC366
idCell:204	HCC366
HCC38	HCC38
HCC38_BREAST	HCC38
CDDB:330	HCC38
ACH-000276	HCC38
idCell:937	HCC38
HCC4006	HCC4006
HCC4006_LUNG	HCC4006
CDDB:331	HCC4006
ACH-000066	HCC4006
idCell:205	HCC4006
HCC44	HCC44
HCC44_LUNG	HCC44
HCC-44	HCC44
HCC44.NoDash	HCC44
CDDB:332	HCC44
ACH-000667	HCC44
idCell:206	HCC44
HCC460	HCC460
CDDB:334	HCC460
HCC461	HCC461
HCC461_LUNG	HCC461
CDDB:335	HCC461
ACH-000339	HCC461
HCC515	HCC515
HCC515_LUNG	HCC515
CDDB:336	HCC515
ACH-000872	HCC515
HCC56	HCC56
HCC56_LARGE_INTESTINE	HCC56
HCC-56	HCC56
CDDB:337	HCC56
ACH-000467	HCC56
idCell:207	HCC56
HCC70	HCC70
HCC70_BREAST	HCC70
CDDB:338	HCC70
ACH-000668	HCC70
idCell:208	HCC70
HCC78	HCC78
HCC78_LUNG	HCC78
HCC-78	HCC78
CDDB:339	HCC78
ACH-000562	HCC78
idCell:209	HCC78
HCC827	HCC827
HCC827_LUNG	HCC827
CDDB:340	HCC827
ACH-000012	HCC827
idCell:823	HCC827
HCC827GR5	HCC827GR5
HCC827GR5_LUNG	HCC827GR5
CDDB:341	HCC827GR5
ACH-000029	HCC827GR5
idCell:1069	HCC827GR5
HCC95	HCC95
HCC95_LUNG	HCC95
HCC-95	HCC95
CDDB:342	HCC95
ACH-000454	HCC95
idCell:845	HCC95
HCT116	HCT116
HCT116_LARGE_INTESTINE	HCT116
HCT-116	HCT116
HCT 116	HCT116
CDDB:343	HCT116
ACH-000971	HCT116
idCell:210	HCT116
HCT116G9B	HCT116G9B
HCT116G9B_ENGINEERED	HCT116G9B
CDDB:344	HCT116G9B
HCT15	HCT15
HCT15_LARGE_INTESTINE	HCT15
HCT-15	HCT15
CDDB:345	HCT15
ACH-000997	HCT15
idCell:211	HCT15
HCT8	HCT8
HCT8_LARGE_INTESTINE	HCT8
HCT-8	HCT8
CDDB:346	HCT8
idCell:1011	HCT8
HDLM2	HDLM2
HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HDLM2
HDLM-2	HDLM2
CDDB:347	HDLM2
ACH-000267	HDLM2
idCell:212	HDLM2
HDMYZ	HDMYZ
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HDMYZ
HD-MY-Z	HDMYZ
CDDB:348	HDMYZ
ACH-000190	HDMYZ
idCell:213	HDMYZ
HDQP1	HDQP1
HDQP1_BREAST	HDQP1
HDQ-P1	HDQP1
CDDB:349	HDQP1
ACH-000643	HDQP1
idCell:214	HDQP1
HEC108	HEC108
HEC108_ENDOMETRIUM	HEC108
HEC-108	HEC108
CDDB:350	HEC108
ACH-000990	HEC108
idCell:215	HEC108
HEC151	HEC151
HEC151_ENDOMETRIUM	HEC151
HEC-151	HEC151
CDDB:351	HEC151
ACH-000972	HEC151
idCell:216	HEC151
HEC1A	HEC1A
HEC1A_ENDOMETRIUM	HEC1A
HEC-1-A	HEC1A
CDDB:352	HEC1A
ACH-000954	HEC1A
idCell:217	HEC1A
HEC1B	HEC1B
HEC1B_ENDOMETRIUM	HEC1B
HEC-1-B	HEC1B
CDDB:353	HEC1B
ACH-000941	HEC1B
idCell:846	HEC1B
HEC251	HEC251
HEC251_ENDOMETRIUM	HEC251
HEC-251	HEC251
CDDB:354	HEC251
ACH-000996	HEC251
idCell:218	HEC251
HEC265	HEC265
HEC265_ENDOMETRIUM	HEC265
HEC-265	HEC265
CDDB:355	HEC265
ACH-000946	HEC265
idCell:219	HEC265
HEC50B	HEC50B
HEC50B_ENDOMETRIUM	HEC50B
HEC-50B	HEC50B
CDDB:356	HEC50B
ACH-000831	HEC50B
idCell:220	HEC50B
HEC59	HEC59
HEC59_ENDOMETRIUM	HEC59
HEC-59	HEC59
CDDB:357	HEC59
ACH-000994	HEC59
idCell:221	HEC59
HEC6	HEC6
HEC6_ENDOMETRIUM	HEC6
HEC-6	HEC6
CDDB:358	HEC6
ACH-000984	HEC6
idCell:222	HEC6
HEK293	HEK293
HEK293_KIDNEY	HEK293
CDDB:359	HEK293
HEK293DOV13	HEK293DOV13
CDDB:360	HEK293DOV13
idCell:1070	HEK293DOV13
HEKTE	HEKTE
HEKTE_KIDNEY	HEKTE
CDDB:361	HEKTE
ACH-000049	HEKTE
HEL	HEL
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HEL
CDDB:362	HEL
ACH-000004	HEL
idCell:224	HEL
HEL9217	HEL9217
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HEL9217
HEL 92.1.7	HEL9217
CDDB:363	HEL9217
ACH-000005	HEL9217
idCell:223	HEL9217
HELA	HELA
HELA_CERVIX	HELA
HeLa	HELA
CDDB:364	HELA
ACH-001086	HELA
idCell:1185	HELA
HEP3B217	HEP3B217
HEP3B217_LIVER	HEP3B217
Hep-3B2.1-7	HEP3B217
Hep 3B2.1-7	HEP3B217
CDDB:365	HEP3B217
ACH-000625	HEP3B217
idCell:225	HEP3B217
HEPG2	HEPG2
HEPG2_LIVER	HEPG2
Hep-G2	HEPG2
Hep G2	HEPG2
CDDB:366	HEPG2
ACH-000739	HEPG2
idCell:226	HEPG2
HEYA8	HEYA8
HEYA8_OVARY	HEYA8
Hey-A8	HEYA8
CDDB:367	HEYA8
ACH-000542	HEYA8
idCell:227	HEYA8
HGC27	HGC27
HGC27_STOMACH	HGC27
HGC-27	HGC27
CDDB:368	HGC27
ACH-000847	HGC27
idCell:228	HGC27
HH	HH
HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HH
CDDB:369	HH
ACH-000061	HH
idCell:229	HH
HK2	HK2
HK2_KIDNEY	HK2
CDDB:370	HK2
ACH-001087	HK2
HL60	HL60
HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HL60
HL-60	HL60
CDDB:371	HL60
ACH-000002	HL60
idCell:230	HL60
HLC1	HLC1
HLC1_LUNG	HLC1
HLC-1	HLC1
CDDB:372	HLC1
ACH-001088	HLC1
idCell:1013	HLC1
HLE	HLE
HLE_LIVER	HLE
CDDB:373	HLE
ACH-001089	HLE
idCell:231	HLE
HLF	HLF
HLF_LIVER	HLF
CDDB:374	HLF
ACH-000393	HLF
idCell:232	HLF
HLFA	HLFA
HLFA_LUNG	HLFA
HLF-a	HLFA
CDDB:375	HLFA
ACH-000797	HLFA
idCell:233	HLFA
HMC18	HMC18
HMC18_BREAST	HMC18
HMC-1-8	HMC18
CDDB:376	HMC18
ACH-000721	HMC18
idCell:234	HMC18
HMCB	HMCB
HMCB_SKIN	HMCB
CDDB:377	HMCB
ACH-000931	HMCB
idCell:235	HMCB
HMEL	HMEL
HMEL_BREAST	HMEL
CDDB:378	HMEL
ACH-000642	HMEL
HN	HN
HN_UPPER_AERODIGESTIVE_TRACT	HN
CDDB:379	HN
ACH-001090	HN
idCell:236	HN
HNT34	HNT34
HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HNT34
CDDB:380	HNT34
ACH-000299	HNT34
HOP62	HOP62
HOP62_LUNG	HOP62
HOP-62	HOP62
CDDB:381	HOP62
ACH-000861	HOP62
idCell:1165	HOP62
HOP92	HOP92
HOP92_LUNG	HOP92
HOP-92	HOP92
CDDB:382	HOP92
ACH-000825	HOP92
idCell:1166	HOP92
HOS	HOS
HOS_BONE	HOS
CDDB:383	HOS
ACH-000613	HOS
idCell:237	HOS
HPAC	HPAC
HPAC_PANCREAS	HPAC
CDDB:384	HPAC
ACH-000270	HPAC
idCell:238	HPAC
HPAFII	HPAFII
HPAFII_PANCREAS	HPAFII
HPAF-II	HPAFII
CDDB:385	HPAFII
ACH-000094	HPAFII
idCell:239	HPAFII
HPBALL	HPBALL
HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HPBALL
HPB-ALL	HPBALL
CDDB:386	HPBALL
ACH-000942	HPBALL
idCell:961	HPBALL
HRT18	HRT18
HRT18_LARGE_INTESTINE	HRT18
HRT-18	HRT18
CDDB:387	HRT18
ACH-001091	HRT18
idCell:1059	HRT18
HS172T	HS172T
HS172T_URINARY_TRACT	HS172T
Hs-172-T	HS172T
Hs 172.T	HS172T
CDDB:388	HS172T
ACH-000088	HS172T
idCell:240	HS172T
HS228T	HS228T
CDDB:389	HS228T
idCell:1029	HS228T
HS229T	HS229T
HS229T_LUNG	HS229T
Hs-229-T	HS229T
Hs 229.T	HS229T
CDDB:390	HS229T
ACH-000131	HS229T
idCell:241	HS229T
HS255T	HS255T
HS255T_LARGE_INTESTINE	HS255T
Hs-255-T	HS255T
Hs 255.T	HS255T
CDDB:391	HS255T
ACH-000199	HS255T
idCell:847	HS255T
HS257T	HS257T
CDDB:392	HS257T
idCell:1043	HS257T
HS274T	HS274T
HS274T_BREAST	HS274T
Hs-274-T	HS274T
Hs 274.T	HS274T
CDDB:393	HS274T
ACH-000134	HS274T
idCell:1056	HS274T
HS281T	HS281T
HS281T_BREAST	HS281T
Hs-281-T	HS281T
Hs 281.T	HS281T
CDDB:394	HS281T
ACH-000083	HS281T
idCell:242	HS281T
HS294T	HS294T
HS294T_SKIN	HS294T
Hs-294-T	HS294T
Hs 294T	HS294T
CDDB:395	HS294T
ACH-000014	HS294T
idCell:243	HS294T
HS343T	HS343T
HS343T_BREAST	HS343T
Hs-343-T	HS343T
Hs 343.T	HS343T
CDDB:396	HS343T
ACH-000184	HS343T
idCell:244	HS343T
HS571T	HS571T
HS571T_OVARY	HS571T
Hs-571-T	HS571T
CDDB:397	HS571T
ACH-001092	HS571T
idCell:245	HS571T
HS574T	HS574T
CDDB:398	HS574T
idCell:1044	HS574T
HS578BST	HS578BST
CDDB:399	HS578BST
idCell:1192	HS578BST
HS578T	HS578T
HS578T_BREAST	HS578T
Hs-578-T	HS578T
Hs 578T	HS578T
CDDB:400	HS578T
ACH-000148	HS578T
idCell:246	HS578T
HS5T	HS5T
CDDB:401	HS5T
idCell:1037	HS5T
HS600T	HS600T
HS600T_SKIN	HS600T
Hs-600-T	HS600T
Hs 600.T	HS600T
CDDB:402	HS600T
ACH-000240	HS600T
idCell:247	HS600T
HS604T	HS604T
HS604T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HS604T
Hs-604-T	HS604T
Hs 604.T	HS604T
CDDB:403	HS604T
ACH-001093	HS604T
idCell:248	HS604T
HS606T	HS606T
HS606T_BREAST	HS606T
Hs-606-T	HS606T
Hs 606.T	HS606T
CDDB:404	HS606T
ACH-000540	HS606T
idCell:249	HS606T
HS611T	HS611T
HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HS611T
Hs-611-T	HS611T
Hs 611.T	HS611T
CDDB:405	HS611T
ACH-000069	HS611T
idCell:250	HS611T
HS616T	HS616T
HS616T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HS616T
Hs-616-T	HS616T
